male,AFQT,real_earnings_1999,weeks_worked_1999,log_earn_1999,college,mother_college,father_college
0,15.082,14397.455,52.0,9.574806733833315,0,0,0
0,7.935999900000001,2094.1753,17.0,7.646915103303813,0,0,0
0,9.6520004,20941.752,52.0,9.949500148546365,0,0,0
1,6.3909998,38349.586,52.0,10.554499011430744,0,0,0
1,12.222000000000001,1570.6315,4.0,7.359233046769198,0,0,0
0,59.310001,34815.664,52.0,10.457822679433752,0,0,0
0,36.742001,34030.348,52.0,10.4350079937136,0,0,0
1,30.288,34030.348,52.0,10.4350079937136,0,0,0
0,3.428,2838.9163,10.0,7.951177673826316,0,0,0
1,8.0930004,40574.645,52.0,10.610898643114696,0,0,0
0,3.9030001000000003,11779.736,43.0,9.374136046088577,0,0,0
0,1.396,6544.2979,52.0,8.786349399862598,0,0,0
0,36.589001,30103.77,52.0,10.31240569206338,0,1,1
1,8.9329996,19632.893,52.0,9.884961652876257,0,0,0
0,1.827,1308.8595,52.0,7.1769114263065825,0,0,0
1,9.260000199999999,62825.258,52.0,11.048112469048805,0,0,0
0,29.712,39265.785,52.0,10.578108807968738,0,0,0
1,50.235001000000004,59553.109000000004,52.0,10.994623781649024,0,0,0
1,23.013,36648.066,52.0,10.509115936481786,0,0,0
0,87.039001,39265.785,52.0,10.578108807968738,1,0,0
1,94.025002,259311.25,52.0,12.465784356624946,1,1,1
0,12.344000000000001,13088.596000000001,47.0,9.47949659570302,0,0,0
0,2.086,15706.313999999998,52.0,9.661818076094583,0,0,0
0,23.27,15706.313999999998,31.0,9.661818076094583,0,0,0
1,98.529999,86384.727,52.0,11.366566168333009,1,0,0
0,11.624,12826.823,52.0,9.459293804186947,0,0,0
1,93.481003,36648.066,50.0,10.509115936481786,0,0,0
1,80.554001,259311.25,52.0,12.465784356624946,0,0,0
1,70.343002,32067.058999999997,52.0,10.375584582838076,0,0,0
1,18.087,92929.031,52.0,11.43959137329375,0,0,0
0,45.448002,13088.596000000001,38.0,9.47949659570302,0,0,0
1,97.964996,259311.25,52.0,12.465784356624946,1,0,1
1,89.004997,44501.223,27.0,10.703271950922744,1,1,1
1,69.60700200000001,6544.2979,15.0,8.786349399862598,0,1,0
1,38.612999,52354.383,52.0,10.865790937722313,0,1,0
1,20.826,73296.133,52.0,11.202263130685017,1,0,0
1,17.311001,32721.487999999998,52.0,10.395787266455262,0,0,0
0,38.762001,52354.383,52.0,10.865790937722313,1,0,0
0,55.403999,43192.363,52.0,10.673418976196942,0,0,0
1,64.30100300000001,36648.066,51.0,10.509115936481786,1,0,0
0,43.256001,15706.313999999998,40.0,9.661818076094583,1,0,0
0,76.195,60207.539000000004,52.0,11.00555285601411,1,1,0
0,24.26,7853.1572,44.0,8.968670921002103,0,0,0
0,14.609000000000002,32721.487999999998,52.0,10.395787266455262,0,0,0
1,70.774002,3926.5786,0.0,8.275523740442157,0,0,0
1,49.794998,65442.977,52.0,11.088934462295686,0,0,0
0,24.249001,17015.174,52.0,9.741860813153655,0,0,0
0,66.658997,54317.672,52.0,10.902604904171326,0,1,0
1,22.169001,64134.117,52.0,11.068731747805698,0,0,0
0,84.835999,85075.867,52.0,11.351298690325113,0,0,1
1,99.730003,102091.05,52.0,11.53362034115278,1,0,1
0,93.137001,15706.313999999998,52.0,9.661818076094583,1,0,1
0,41.195999,62825.258,48.0,11.048112469048805,0,0,1
0,29.459,22250.611,52.0,10.010124747891506,0,0,0
1,11.173,24868.332000000002,52.0,10.121350465790702,0,0,0
0,8.883999800000002,26177.191000000003,52.0,10.17264373806177,0,0,0
0,27.688000000000002,19632.893,40.0,9.884961652876257,0,0,1
0,14.73,10470.876,0.0,9.25635296798642,0,0,1
1,31.559998999999998,41883.504,52.0,10.642647329106309,0,0,0
1,64.657997,68060.695,52.0,11.128155159580778,0,0,0
0,60.152,121839.12,35.0,11.71045676495596,0,0,0
1,5.4629997999999995,2617.719,0.0,7.870058606866528,0,0,0
1,25.422001,49736.664000000004,52.0,10.814497646350647,0,0,0
0,13.710999999999999,12434.166000000001,52.0,9.428203285230756,0,0,0
1,16.26,31412.629,52.0,10.35496528848886,0,0,0
1,7.778999799999999,15706.313999999998,9.0,9.661818076094583,0,0,0
0,18.080999,17015.174,41.0,9.741860813153655,1,0,0
1,12.98,41883.504,52.0,10.642647329106309,0,0,0
0,9.0640001,3533.9207,13.0,8.170163213465457,0,0,0
0,44.597,53663.242,52.0,10.890483539597716,0,0,0
1,46.131001,47118.945,52.0,10.760430428431354,0,0,0
0,34.419998,45810.085999999996,52.0,10.732259564198388,0,0,0
0,24.712999,15051.885,52.0,9.619258511503435,0,0,0
1,6.1859999000000006,28794.91,52.0,10.26795391439326,0,0,0
0,10.767999999999999,30103.77,52.0,10.31240569206338,0,0,0
1,43.858002,27486.051,52.0,10.221433918603143,0,0,0
0,27.684,86384.727,52.0,11.366566168333009,0,0,0
1,25.468000000000004,64134.117,52.0,11.068731747805698,0,0,0
1,13.895999999999999,26177.191000000003,52.0,10.17264373806177,0,0,0
1,19.809,43454.137,52.0,10.679461339049457,0,0,0
0,10.302999999999999,19632.893,52.0,9.884961652876257,0,0,0
1,16.603001000000003,41883.504,52.0,10.642647329106309,0,0,0
1,76.905998,41883.504,52.0,10.642647329106309,0,0,0
0,4.474,13088.596000000001,52.0,9.47949659570302,0,0,0
0,24.879,40574.645,52.0,10.610898643114696,0,0,0
0,13.507,8507.5869,52.0,9.048713620839496,0,0,0
0,24.462,14135.683,52.0,9.55645758873394,0,0,0
0,28.995001000000002,49736.664000000004,39.0,10.814497646350647,0,1,0
0,19.012999999999998,19632.893,52.0,9.884961652876257,0,1,0
1,46.441002000000005,102091.05,52.0,11.53362034115278,1,1,0
0,17.635,60207.539000000004,52.0,11.00555285601411,1,0,0
0,20.518998999999997,38040.695,52.0,10.546411786734279,1,0,0
0,12.543,22250.611,52.0,10.010124747891506,0,0,0
1,41.390999,53663.242,52.0,10.890483539597716,0,0,0
1,44.382999,94237.891,52.0,11.453577619602742,1,0,0
1,25.471999999999998,19632.893,52.0,9.884961652876257,0,0,0
1,54.075001,52354.383,52.0,10.865790937722313,0,0,0
0,67.636002,104708.77,52.0,11.558938156483453,1,0,0
1,21.908001000000002,11779.736,52.0,9.374136046088577,0,0,0
0,4.1789999,35339.207,20.0,10.472748306459504,0,0,0
1,16.289,27486.051,43.0,10.221433918603143,0,0,0
1,48.925999,2617.719,15.0,7.870058606866528,0,0,0
0,7.326000200000001,11779.736,52.0,9.374136046088577,0,0,0
1,5.282000099999999,12315.06,52.0,9.418578182649956,0,0,0
1,66.291,124341.66,52.0,11.730788378224801,0,0,1
1,42.403999,52354.383,52.0,10.865790937722313,0,0,1
1,76.976997,259311.25,52.0,12.465784356624946,1,0,1
1,83.226997,124341.66,52.0,11.730788378224801,1,1,1
1,36.824001,31412.629,52.0,10.35496528848886,1,0,0
1,52.493,65442.977,52.0,11.088934462295686,0,0,0
0,69.32399699999999,2225.0613,52.0,7.707539744782628,0,1,1
0,44.835999,58898.68,52.0,10.983573958522676,1,1,1
0,80.162003,65442.977,52.0,11.088934462295686,1,0,0
0,78.244003,62825.258,43.0,11.048112469048805,1,0,0
1,71.504997,39265.785,52.0,10.578108807968738,0,0,0
0,7.197,30103.77,52.0,10.31240569206338,0,0,0
1,0.76300001,20941.752,49.0,9.949500148546365,0,0,0
0,28.973000000000003,44501.223,52.0,10.703271950922744,0,0,0
1,26.971001,35339.207,52.0,10.472748306459504,0,0,0
0,11.956,18324.033,48.0,9.815968755921842,0,0,0
0,3.6400001000000004,26177.191000000003,33.0,10.17264373806177,0,0,0
0,6.971000200000001,1963.2893,42.0,7.582376559882212,0,0,0
1,35.566002000000005,71987.273,52.0,11.184244618484726,1,0,0
1,25.083000000000002,4368.9731,0.0,8.382283271917146,0,0,0
0,7.938000200000001,47118.945,52.0,10.760430428431354,0,0,0
0,29.320999,41883.504,30.0,10.642647329106309,0,0,0
0,0.35499999,2617.719,52.0,7.870058606866528,0,0,0
0,16.575001,31412.629,52.0,10.35496528848886,0,0,0
0,16.896,36648.066,52.0,10.509115936481786,0,0,0
0,16.993999,39265.785,52.0,10.578108807968738,0,0,0
1,61.123001,36648.066,51.0,10.509115936481786,0,0,0
0,27.325001,26177.191000000003,42.0,10.17264373806177,0,0,0
0,31.018998999999997,45155.652,52.0,10.717870733734681,0,0,0
0,0.0,18219.324,52.0,9.81023806804003,0,0,0
0,11.472999999999999,26177.191000000003,52.0,10.17264373806177,0,0,0
0,26.957001,45810.085999999996,52.0,10.732259564198388,0,0,0
0,70.135002,56280.960999999996,50.0,10.938111586420142,0,0,0
1,47.613997999999995,11779.736,52.0,9.374136046088577,0,0,0
0,3.3010001000000004,4581.0083,32.0,8.429674405716579,0,0,0
1,40.740002000000004,65442.977,22.0,11.088934462295686,0,0,0
0,9.0010004,26177.191000000003,52.0,10.17264373806177,0,0,0
0,22.785999,30103.77,24.0,10.31240569206338,0,0,0
0,15.672,7853.1572,52.0,8.968670921002103,0,0,0
1,86.149002,98164.469,52.0,11.4943996060583,0,0,0
1,53.825001,48427.805,50.0,10.78782941122334,0,0,0
0,18.516001,15706.313999999998,52.0,9.661818076094583,0,0,0
1,32.671001000000004,32721.487999999998,52.0,10.395787266455262,0,0,0
1,31.264999,26177.191000000003,52.0,10.17264373806177,0,0,0
1,6.961,32721.487999999998,52.0,10.395787266455262,0,0,0
1,11.623,31412.629,52.0,10.35496528848886,0,0,0
1,8.362999900000002,13088.596000000001,52.0,9.47949659570302,0,0,0
1,11.509,34322.223,52.0,10.443548324231509,0,0,0
1,25.406999999999996,19632.893,52.0,9.884961652876257,0,0,0
0,13.158,22250.611,52.0,10.010124747891506,0,0,0
1,68.627998,117797.36,52.0,11.676721139082622,0,0,0
1,33.931,51045.523,52.0,10.840473121412122,0,0,0
1,49.987999,34030.348,52.0,10.4350079937136,0,0,0
0,30.871,32721.487999999998,44.0,10.395787266455262,0,0,0
0,53.09,43192.363,52.0,10.673418976196942,0,0,0
1,50.777,23559.472999999998,52.0,10.067283269094293,0,0,0
0,73.960999,30103.77,52.0,10.31240569206338,0,0,0
0,54.594002,34030.348,32.0,10.4350079937136,0,0,0
1,51.453998999999996,120415.08,52.0,11.69870005318327,1,0,0
1,10.064,36648.066,29.0,10.509115936481786,1,0,0
1,0.58899999,17015.174,37.0,9.741860813153655,0,0,0
1,49.234001,4842.7803,0.0,8.485244276930706,0,0,0
1,87.746002,68060.695,52.0,11.128155159580778,1,0,0
0,37.044998,23559.472999999998,36.0,10.067283269094293,0,1,0
1,11.718,10470.876,0.0,9.25635296798642,0,0,0
1,40.023998,89002.445,52.0,11.396419120247044,0,0,0
1,47.602001,92929.031,52.0,11.43959137329375,0,0,0
1,9.755999599999999,23559.472999999998,48.0,10.067283269094293,0,0,0
0,7.531000099999999,48427.805,52.0,10.78782941122334,0,0,0
1,7.056000200000001,58898.68,52.0,10.983573958522676,0,0,0
0,35.800999,56280.960999999996,52.0,10.938111586420142,0,0,0
1,12.405999999999999,62825.258,52.0,11.048112469048805,0,0,0
0,23.254,30103.77,52.0,10.31240569206338,0,0,0
1,5.3280001,3926.5786,4.0,8.275523740442157,0,0,0
0,8.706000300000001,15653.96,52.0,9.658479199104077,0,0,0
1,48.473999,84551.016,52.0,11.345110370812778,0,0,0
0,19.834,22250.611,47.0,10.010124747891506,0,0,0
0,26.641001,5235.438,20.0,8.563205787426474,0,0,0
1,19.142,39265.785,52.0,10.578108807968738,0,0,0
1,51.647999,5235.438,12.0,8.563205787426474,0,0,0
1,12.22,4450.1226,44.0,8.400686925342574,0,0,0
0,36.897999,81322.063,29.0,11.306172636333434,0,0,0
1,64.197998,57589.82,52.0,10.961101094953204,0,0,0
0,15.155999999999999,52354.383,52.0,10.865790937722313,0,0,0
0,25.408001000000002,13088.596000000001,39.0,9.47949659570302,0,0,0
1,62.285999,28794.91,52.0,10.26795391439326,0,0,0
1,54.298,62825.258,52.0,11.048112469048805,0,0,0
1,38.554001,39265.785,36.0,10.578108807968738,0,0,0
0,19.216998999999998,28794.91,52.0,10.26795391439326,0,0,0
0,22.896998999999997,7853.1572,28.0,8.968670921002103,0,0,0
0,3.201,1308.8595,34.0,7.1769114263065825,0,0,0
0,42.533001,27486.051,52.0,10.221433918603143,0,0,0
0,16.982,13088.596000000001,52.0,9.47949659570302,0,0,0
1,37.155998,26177.191000000003,52.0,10.17264373806177,0,0,0
1,33.016998,31412.629,52.0,10.35496528848886,0,0,0
0,23.094,62825.258,52.0,11.048112469048805,0,0,0
0,80.056999,39265.785,52.0,10.578108807968738,1,0,0
0,9.9589996,15706.313999999998,52.0,9.661818076094583,0,0,0
1,32.855999,126959.38,52.0,11.751622471760516,0,0,0
0,34.437,34030.348,52.0,10.4350079937136,0,0,0
1,35.624001,24868.332000000002,46.0,10.121350465790702,0,0,0
0,36.118999,22250.611,52.0,10.010124747891506,0,0,0
1,30.926001,18324.033,49.0,9.815968755921842,0,0,0
0,8.0220003,29972.882999999998,52.0,10.308048351880348,0,0,0
1,54.075001,85075.867,52.0,11.351298690325113,0,0,0
1,15.689,56280.960999999996,27.0,10.938111586420142,0,0,0
1,35.233002,56280.960999999996,52.0,10.938111586420142,0,0,0
0,78.211998,93235.29699999999,52.0,11.442881652152128,0,0,0
0,75.70099599999999,75913.852,52.0,11.237354450025828,1,0,0
0,36.125,40574.645,52.0,10.610898643114696,0,0,0
1,12.558,259311.25,52.0,12.465784356624946,0,0,0
1,34.82,45810.085999999996,50.0,10.732259564198388,0,0,0
1,11.9,69369.555,52.0,11.147203361482024,0,0,0
0,31.219,35072.199,52.0,10.46516404433356,0,0,0
1,54.293999,13088.596000000001,52.0,9.47949659570302,0,0,0
0,17.862000000000002,18193.148,52.0,9.808800318660692,0,0,0
0,15.100999999999999,523.54382,4.0,6.260620732633624,0,0,0
0,13.243,41229.074,52.0,10.626898966074489,0,0,0
1,50.779999,2617.719,52.0,7.870058606866528,0,0,0
0,31.914,78531.57,52.0,11.271255988528683,1,0,0
0,6.4990001,109944.2,52.0,11.607728243340942,0,0,1
0,31.881001,34030.348,27.0,10.4350079937136,1,0,1
0,24.858,62825.258,52.0,11.048112469048805,0,0,0
1,86.085999,80625.75,52.0,11.297573356380388,1,0,0
0,16.24,1963.2893,8.0,7.582376559882212,0,0,0
1,54.997002,52354.383,52.0,10.865790937722313,0,0,0
0,32.407001,16706.283,52.0,9.72354015519392,0,0,0
1,86.735001,259311.25,52.0,12.465784356624946,1,1,1
0,18.018998999999997,19632.893,52.0,9.884961652876257,0,0,0
0,18.812,7853.1572,21.0,8.968670921002103,0,0,0
0,40.973,19632.893,52.0,9.884961652876257,0,0,0
1,4.5219998,15745.58,23.0,9.664314969947796,0,0,1
1,37.837002000000005,45810.085999999996,52.0,10.732259564198388,0,0,0
1,37.902,104708.77,52.0,11.558938156483453,1,1,1
0,44.985001000000004,54972.102,52.0,10.914581099163088,1,1,1
0,36.068001,6544.2979,51.0,8.786349399862598,0,0,0
1,92.86799599999999,61516.398,52.0,11.027059052400384,0,0,1
0,11.280999999999999,4083.6418,52.0,8.314744467308689,0,0,0
1,3.266,33506.805,52.0,10.419503831512532,0,0,0
1,2.697,35339.207,52.0,10.472748306459504,0,0,0
1,20.465999999999998,13088.596000000001,8.0,9.47949659570302,0,0,0
0,49.594002,37171.609,52.0,10.52330054995194,0,0,0
0,54.706001,71987.273,52.0,11.184244618484726,1,0,0
0,69.281998,50605.746,52.0,10.831820406140666,0,0,0
0,8.092,10470.876,35.0,9.25635296798642,0,0,0
1,11.55,39265.785,52.0,10.578108807968738,0,0,0
0,59.060001,28794.91,52.0,10.26795391439326,0,0,0
0,61.650002,259311.25,52.0,12.465784356624946,1,0,0
0,58.627998,259311.25,52.0,12.465784356624946,1,0,0
1,9.838999699999999,49736.664000000004,52.0,10.814497646350647,0,0,0
0,68.759003,11125.306,52.0,9.316977612274146,0,0,0
0,16.822001,32721.487999999998,52.0,10.395787266455262,0,0,0
0,27.646998999999997,22250.611,52.0,10.010124747891506,0,0,0
1,52.223999,259311.25,52.0,12.465784356624946,1,0,0
1,54.403,137430.25,37.0,11.830871794655152,1,0,0
1,56.141998,68584.242,52.0,11.135818078872138,0,0,0
0,8.727000199999999,41883.504,52.0,10.642647329106309,0,0,0
0,4.599,65442.977,52.0,11.088934462295686,0,0,0
1,52.235001000000004,79840.43,52.0,11.287785296742385,0,0,0
0,65.000999,43192.363,52.0,10.673418976196942,0,0,0
0,83.532997,41883.504,52.0,10.642647329106309,1,0,0
0,44.120998,52354.383,52.0,10.865790937722313,1,0,0
0,30.846999999999998,37956.926,52.0,10.544207269465883,0,0,0
1,16.365,36648.066,52.0,10.509115936481786,0,0,0
1,19.101,71987.273,52.0,11.184244618484726,1,0,0
1,33.393002,85075.867,52.0,11.351298690325113,1,0,0
1,7.676000099999999,28794.91,45.0,10.26795391439326,0,0,0
0,21.965,49736.664000000004,52.0,10.814497646350647,0,0,0
0,0.60900003,1963.2893,52.0,7.582376559882212,0,0,0
1,28.291,259311.25,52.0,12.465784356624946,0,0,0
1,55.181000000000004,52354.383,47.0,10.865790937722313,0,0,0
1,14.081,89002.445,52.0,11.396419120247044,0,0,0
0,28.073,40574.645,52.0,10.610898643114696,0,0,0
0,65.886002,32721.487999999998,52.0,10.395787266455262,0,0,0
1,1.335,28794.91,52.0,10.26795391439326,0,0,0
0,14.763,30103.77,52.0,10.31240569206338,0,0,0
0,10.003,32721.487999999998,42.0,10.395787266455262,0,0,0
1,0.0,50391.094000000005,52.0,10.827569732095847,0,0,0
0,8.0609999,14397.455,42.0,9.574806733833315,0,0,0
1,20.583000000000002,58898.68,52.0,10.983573958522676,0,0,0
0,17.153999,53663.242,52.0,10.890483539597716,0,0,0
1,0.92299998,3272.1489,0.0,8.093202204022173,0,0,0
1,2.3299999,98164.469,52.0,11.4943996060583,0,0,0
1,48.564999,32721.487999999998,27.0,10.395787266455262,0,0,0
0,55.879002,62825.258,36.0,11.048112469048805,0,0,0
0,53.064999,40836.418,52.0,10.617329560302734,0,0,0
0,0.741,14397.455,52.0,9.574806733833315,0,0,0
1,28.365999,259311.25,52.0,12.465784356624946,0,0,0
1,33.437,26177.191000000003,52.0,10.17264373806177,0,0,0
0,51.492001,64134.117,52.0,11.068731747805698,0,0,0
1,6.570000200000001,17015.174,52.0,9.741860813153655,0,0,0
0,71.745003,77222.711,52.0,11.254448876687082,1,0,0
1,4.954999900000001,34030.348,52.0,10.4350079937136,0,0,0
0,63.737999,75259.422,52.0,11.228696384075418,1,0,0
0,58.602001,40574.645,52.0,10.610898643114696,0,0,0
1,53.782001,35993.637,52.0,10.491097451816126,1,0,0
0,91.372002,117797.36,52.0,11.676721139082622,1,0,0
0,81.523003,13088.596000000001,18.0,9.47949659570302,0,0,0
1,79.300003,98164.469,52.0,11.4943996060583,0,0,0
1,38.025002,259311.25,52.0,12.465784356624946,0,0,0
1,8.512000099999998,39265.785,52.0,10.578108807968738,0,0,0
0,70.17400400000001,8507.5869,22.0,9.048713620839496,0,0,1
1,76.108002,259311.25,52.0,12.465784356624946,1,0,1
1,43.497002,37956.926,51.0,10.544207269465883,0,0,0
1,48.186001,40574.645,52.0,10.610898643114696,0,0,0
0,51.192001,43192.363,52.0,10.673418976196942,0,0,0
1,15.081,39265.785,24.0,10.578108807968738,0,0,0
1,23.612,5889.8682,52.0,8.680988899485248,0,0,0
0,2.5120001,5235.438,52.0,8.563205787426474,0,0,0
1,20.701999999999998,62825.258,52.0,11.048112469048805,0,0,0
0,16.264,54972.102,52.0,10.914581099163088,0,0,0
0,14.484000000000002,3926.5786,35.0,8.275523740442157,1,0,0
1,77.383003,14397.455,52.0,9.574806733833315,0,0,0
0,5.388,23559.472999999998,52.0,10.067283269094293,0,0,0
0,6.9970002000000004,62825.258,30.0,11.048112469048805,0,0,0
1,25.330999,65442.977,52.0,11.088934462295686,0,0,0
0,25.371,34030.348,50.0,10.4350079937136,0,0,0
0,70.095001,96855.609,52.0,11.480976581458638,0,0,0
1,0.0,39265.785,52.0,10.578108807968738,0,0,0
1,34.679001,52354.383,52.0,10.865790937722313,0,0,0
0,18.459999,30103.77,21.0,10.31240569206338,0,0,0
0,16.944000000000003,52354.383,52.0,10.865790937722313,0,0,0
0,3.6949998999999996,13088.596000000001,52.0,9.47949659570302,0,0,0
1,17.771998999999997,35339.207,52.0,10.472748306459504,0,0,0
1,0.102,37956.926,52.0,10.544207269465883,0,0,0
1,26.316,9162.0166,21.0,9.122821586276524,0,0,0
0,0.2,15706.313999999998,49.0,9.661818076094583,0,0,0
0,82.65100100000001,69369.555,52.0,11.147203361482024,1,0,0
1,88.647003,84814.102,52.0,11.348217105123965,0,0,0
1,17.504,91620.17199999999,52.0,11.425406744758334,0,0,0
1,65.57599599999999,43977.68,52.0,10.691437511466788,0,0,0
0,55.391998,30103.77,52.0,10.31240569206338,0,0,0
1,58.643002,62825.258,52.0,11.048112469048805,0,0,0
0,3.2439999999999998,13088.596000000001,18.0,9.47949659570302,0,0,0
1,19.035,37956.926,48.0,10.544207269465883,0,0,0
0,31.291,31412.629,52.0,10.35496528848886,0,0,0
1,60.048,39265.785,52.0,10.578108807968738,0,0,0
0,45.108002,39265.785,52.0,10.578108807968738,0,0,0
1,49.894001,65442.977,31.0,11.088934462295686,0,0,0
1,42.230999,49736.664000000004,52.0,10.814497646350647,0,0,0
1,4.145,34030.348,52.0,10.4350079937136,0,0,0
1,26.069000000000003,41883.504,52.0,10.642647329106309,0,0,0
0,7.472000099999999,13088.596000000001,35.0,9.47949659570302,0,0,0
0,9.0430002,18324.033,47.0,9.815968755921842,0,0,0
1,9.937000300000001,23559.472999999998,29.0,10.067283269094293,0,0,0
1,43.341999,1047.0876,4.0,6.953767874992373,0,0,0
0,15.368,26177.191000000003,52.0,10.17264373806177,0,0,0
1,51.834998999999996,23559.472999999998,48.0,10.067283269094293,0,0,0
0,39.078998999999996,15706.313999999998,52.0,9.661818076094583,0,0,0
1,71.803001,7853.1572,52.0,8.968670921002103,0,0,0
0,13.128,13088.596000000001,52.0,9.47949659570302,0,1,0
0,12.684000000000001,1308.8595,52.0,7.1769114263065825,0,0,0
0,8.7650003,37695.156,52.0,10.537286877117143,0,0,0
1,32.757999,31150.857000000004,52.0,10.346597035875673,0,0,0
0,13.499,85075.867,52.0,11.351298690325113,0,0,0
1,31.518998999999997,19632.893,40.0,9.884961652876257,0,0,0
1,48.993999,27983.417999999998,52.0,10.239367399443482,0,0,0
0,43.846001,20941.752,52.0,9.949500148546365,0,0,0
0,25.098000000000003,11779.736,51.0,9.374136046088577,0,0,0
1,50.214001,56280.960999999996,52.0,10.938111586420142,1,0,0
1,60.231998,41883.504,52.0,10.642647329106309,0,0,1
1,38.513000000000005,45810.085999999996,52.0,10.732259564198388,0,0,0
0,5.2639999,18324.033,52.0,9.815968755921842,0,0,0
1,2.9949999,30103.77,52.0,10.31240569206338,0,0,0
1,8.237999900000002,41883.504,52.0,10.642647329106309,0,0,0
0,13.984000000000002,22250.611,52.0,10.010124747891506,0,0,0
1,32.505001,68060.695,52.0,11.128155159580778,0,0,0
0,28.111,65442.977,52.0,11.088934462295686,0,0,0
1,76.373001,43192.363,52.0,10.673418976196942,0,0,0
0,6.1469998,36648.066,0.0,10.509115936481786,0,0,0
1,32.683997999999995,3769.5154,52.0,8.234701731065881,0,0,0
0,15.769,30103.77,50.0,10.31240569206338,0,0,0
1,5.48,1701.5175,33.0,7.439275778930679,0,0,0
1,31.837,30103.77,52.0,10.31240569206338,0,0,0
1,10.619000000000002,18324.033,52.0,9.815968755921842,0,0,0
0,40.191002000000005,24868.332000000002,46.0,10.121350465790702,0,0,0
1,65.531998,52354.383,52.0,10.865790937722313,0,0,0
1,11.225999999999999,24868.332000000002,52.0,10.121350465790702,0,0,0
0,24.112,5235.438,52.0,8.563205787426474,0,0,0
0,70.043999,3795.6926,52.0,8.241622176471838,1,0,0
0,41.196999,81803.719,52.0,11.312077986105034,1,0,0
0,54.051998,2590.2332,32.0,7.85950318925039,1,0,0
1,19.094998999999998,45810.085999999996,52.0,10.732259564198388,0,0,0
1,24.978001000000003,39265.785,52.0,10.578108807968738,0,0,0
0,56.957001,24868.332000000002,52.0,10.121350465790702,0,0,0
1,21.014,28794.91,52.0,10.26795391439326,0,0,0
0,26.329,24344.787,52.0,10.100073019348706,0,0,0
0,80.012001,62825.258,52.0,11.048112469048805,1,0,0
0,46.333,54972.102,52.0,10.914581099163088,1,0,0
0,0.66799998,22250.611,52.0,10.010124747891506,0,0,0
1,11.794,32721.487999999998,52.0,10.395787266455262,0,0,0
0,49.053001,32721.487999999998,52.0,10.395787266455262,0,0,0
1,11.154000000000002,18324.033,52.0,9.815968755921842,0,0,0
1,16.563,10470.876,52.0,9.25635296798642,0,0,0
1,4.638,27486.051,52.0,10.221433918603143,0,0,0
0,74.528,113870.78,52.0,11.64281957569776,1,0,0
1,76.359001,74604.992,52.0,11.219962700843098,0,1,1
1,57.93,77110.148,52.0,11.252990172161178,1,1,1
0,37.275002,15706.313999999998,48.0,9.661818076094583,0,0,0
0,30.209999,26177.191000000003,52.0,10.17264373806177,0,0,0
0,1.6869999999999998,45810.085999999996,52.0,10.732259564198388,0,0,0
0,6.7600002,25915.42,52.0,10.1625934373225,0,0,0
1,19.790001,46464.515999999996,52.0,10.746444203494704,0,0,0
0,13.867,23559.472999999998,52.0,10.067283269094293,0,0,0
1,5.8540000999999995,120415.08,52.0,11.69870005318327,0,0,0
0,9.6750002,35993.637,52.0,10.491097451816126,0,0,0
0,12.412,28794.91,52.0,10.26795391439326,0,0,0
0,59.073002,35339.207,52.0,10.472748306459504,1,0,0
1,16.079,17015.174,31.0,9.741860813153655,0,0,0
0,79.866997,99473.32800000001,52.0,11.507644826910592,1,0,1
0,22.593000000000004,20941.752,52.0,9.949500148546365,0,0,0
0,41.82,19632.893,52.0,9.884961652876257,0,0,0
0,18.718,45810.085999999996,52.0,10.732259564198388,0,0,0
1,9.520999900000001,23912.862999999998,48.0,10.082171793978295,0,0,0
1,38.066002000000005,19632.893,52.0,9.884961652876257,0,0,0
1,32.551998,41883.504,52.0,10.642647329106309,0,0,0
1,21.531,1963.2893,13.0,7.582376559882212,0,0,0
0,17.273001,11779.736,26.0,9.374136046088577,0,0,0
1,0.0,41883.504,52.0,10.642647329106309,0,0,0
0,21.625,19632.893,49.0,9.884961652876257,0,0,0
0,14.237,3926.5786,6.0,8.275523740442157,0,0,0
1,7.955999900000001,54972.102,52.0,10.914581099163088,0,0,0
1,22.034000000000002,24868.332000000002,52.0,10.121350465790702,0,0,0
1,21.514,45810.085999999996,49.0,10.732259564198388,0,0,0
0,28.165001,32721.487999999998,52.0,10.395787266455262,0,0,0
0,26.914,45810.085999999996,52.0,10.732259564198388,0,0,0
0,14.33,18324.033,52.0,9.815968755921842,0,0,0
1,31.218000000000004,26177.191000000003,52.0,10.17264373806177,0,0,0
1,1.1720001,4711.8945,19.0,8.457845335437307,0,0,0
0,8.2299995,22250.611,52.0,10.010124747891506,0,0,0
0,21.24,47118.945,52.0,10.760430428431354,0,0,0
0,69.897003,32721.487999999998,52.0,10.395787266455262,0,0,0
1,32.493999,41883.504,52.0,10.642647329106309,0,0,0
0,57.327,58898.68,30.0,10.983573958522676,0,0,0
1,20.726,64134.117,51.0,11.068731747805698,0,0,0
1,15.222000000000001,60207.539000000004,50.0,11.00555285601411,0,0,0
1,18.058001,13088.596000000001,44.0,9.47949659570302,0,0,0
0,8.902999900000001,23559.472999999998,52.0,10.067283269094293,0,0,0
0,7.0520000000000005,15706.313999999998,48.0,9.661818076094583,0,0,0
0,1.442,32721.487999999998,52.0,10.395787266455262,0,0,0
1,16.018998999999997,40574.645,52.0,10.610898643114696,0,0,0
