state,age,wagesal,imm,hispanic,black,asian,educ,wage,logwage,female,fedwkr,statewkr,localwkr
88,36,79000,1,0,0,0,18,37.98076923,3.637079959,1,0,0,0
88,40,40000,0,0,0,0,13,19.23076923,2.95651156,1,0,0,0
88,43,60000,0,0,0,0,16,28.84615385,3.361976669,0,0,0,1
88,42,30000,0,0,0,0,13,19.73684211,2.982487047,0,0,0,0
88,44,73000,0,0,0,0,11,48.02631579,3.871749106,0,0,0,0
88,42,100000,0,0,0,0,16,32.05128205,3.467337184,0,1,0,0
88,41,28000,1,0,0,1,14,15.38461538,2.733368009,1,0,0,0
88,35,38000,0,1,0,0,16,18.26923077,2.905218266,0,0,0,0
88,44,48000,0,0,0,0,18,23.07692308,3.138833117,1,0,0,1
88,43,46000,0,0,0,0,18,22.11538462,3.096273503,0,0,0,1
88,38,49000,0,0,0,0,16,23.55769231,3.159452404,0,0,0,0
88,43,300000,1,1,0,1,20,120,4.787491743,0,0,1,0
88,44,20000,1,1,0,0,6,9.615384615,2.26336438,1,0,0,0
88,42,25000,1,1,0,0,13,13.73626374,2.620039324,0,0,0,0
88,42,24000,1,1,0,0,12,5.917159763,1.777856564,0,0,0,0
88,39,11000,1,1,0,0,3,8.461538462,2.135531008,1,0,0,0
88,42,20000,0,1,0,0,12,9.615384615,2.26336438,1,0,0,0
88,41,180000,0,0,0,0,16,86.53846154,4.460588957,0,0,0,0
88,39,33000,1,1,0,0,12,15.86538462,2.764139668,1,0,0,0
88,42,29000,0,1,0,0,12,13.94230769,2.634927936,1,0,0,0
88,35,9000,1,1,0,0,12,8.653846154,2.158003864,0,0,0,0
88,38,20000,1,1,0,0,9,9.615384615,2.26336438,1,0,0,0
88,39,20000,1,1,0,0,12,9.615384615,2.26336438,0,0,0,0
88,43,36000,0,1,0,0,13,17.30769231,2.851151045,1,0,0,0
88,40,22000,0,1,0,0,12,19.23076923,2.95651156,1,0,0,0
88,40,70000,0,1,0,0,18,29.91452991,3.398344313,1,0,0,0
88,44,50000,1,1,0,0,12,40.06410256,3.690480735,0,0,0,0
88,44,20000,1,1,0,0,12,19.23076923,2.95651156,1,0,0,0
88,43,30000,0,1,0,0,12,11.53846154,2.445685937,1,0,0,0
88,44,30000,1,1,0,0,12,14.42307692,2.668829488,0,0,0,0
88,43,37000,0,1,0,0,16,17.78846154,2.878550019,0,0,0,0
88,35,6800,0,1,0,0,8,18.88888889,2.93857386,0,0,0,0
88,36,24000,0,1,0,0,14,11.53846154,2.445685937,1,0,0,0
88,35,16000,0,1,0,0,8,8,2.079441542,0,0,0,0
88,41,4800,0,1,0,0,12,10,2.302585093,1,0,0,0
88,40,12000,0,0,0,0,12,5.769230769,1.752538756,0,0,0,0
88,40,30500,0,1,0,0,3,38.125,3.640870235,0,0,0,0
88,37,27000,0,1,0,0,11,12.98076923,2.563468972,1,0,0,0
88,43,7000,1,1,0,0,6,6.730769231,1.906689436,1,0,0,0
88,41,60000,0,0,0,0,18,41.66666667,3.729701449,1,0,0,1
88,40,18000,0,0,0,1,12,19.56521739,2.973753367,1,0,0,0
88,42,48000,1,0,0,1,12,23.07692308,3.138833117,1,0,0,0
88,43,51000,0,0,0,0,12,24.51923077,3.199457739,0,0,0,0
88,42,27000,0,0,1,0,12,12.98076923,2.563468972,0,0,0,0
88,40,31000,1,0,0,0,12,11.92307692,2.478475759,0,0,0,0
88,42,30000,1,0,0,0,16,14.42307692,2.668829488,1,0,0,0
88,36,25000,0,0,0,0,12,15.24390244,2.724179583,0,0,0,0
88,37,21000,0,0,0,0,12,11.53846154,2.445685937,0,0,0,0
88,40,19000,0,0,0,0,12,14.61538462,2.682074715,1,0,0,0
88,40,53000,0,0,0,0,12,25.48076923,3.23792402,0,0,0,0
88,44,260000,0,0,0,0,18,83.33333333,4.422848629,1,0,0,0
88,35,20000,1,0,0,0,16,17.36111111,2.854232711,1,0,0,0
88,41,7000,0,0,0,0,14,6.140350877,1.814881887,1,0,0,0
88,42,31000,0,0,0,0,12,14.90384615,2.701619311,1,0,0,0
88,43,76000,1,0,0,0,13,36.53846154,3.598365447,0,1,0,0
88,38,45000,0,0,0,1,16,21.63461538,3.074294596,1,0,0,1
88,41,40000,0,0,0,0,13,19.23076923,2.95651156,0,0,0,0
88,37,24000,0,0,0,0,12,11.53846154,2.445685937,0,0,0,0
88,36,138000,0,0,0,0,16,58.97435897,4.077102756,1,0,0,0
88,41,40000,0,0,1,0,12,19.23076923,2.95651156,0,0,0,0
88,35,28000,1,0,0,0,16,14,2.63905733,1,0,0,0
88,35,35000,0,0,0,0,13,17.5,2.862200881,0,0,0,0
88,42,10000,0,0,0,0,16,5.555555556,1.714798428,0,0,0,0
88,36,18720,1,0,0,1,12,9,2.197224577,0,0,0,0
88,39,35000,1,0,0,1,16,16.82692308,2.822980168,0,0,0,0
88,37,25000,1,0,1,0,12,16.02564103,2.774190004,0,0,0,0
88,40,400000,0,0,0,0,16,192.3076923,5.259096653,0,0,0,0
88,36,10000,0,0,0,0,18,25,3.218875825,1,0,0,0
88,44,78000,1,0,0,1,16,41.66666667,3.729701449,1,0,0,0
88,37,54000,0,0,0,0,18,25.96153846,3.256616153,0,0,0,1
88,43,30000,0,0,0,0,12,14.42307692,2.668829488,1,0,0,0
88,35,24000,0,0,0,0,13,11.53846154,2.445685937,0,0,0,0
88,39,9000,1,0,0,1,14,4.326923077,1.464856684,0,0,0,0
88,44,30000,1,0,0,1,9,16.48351648,2.802360881,1,0,0,0
88,43,100500,1,0,0,1,16,48.31730769,3.877789834,1,0,0,1
88,35,12000,1,0,0,1,14,12.63157895,2.536199944,1,0,0,0
88,39,11200,1,0,0,1,12,5.384615385,1.683545885,0,0,0,0
88,44,100000,0,0,0,0,14,26.70940171,3.285015627,0,0,0,0
88,35,24000,0,0,0,0,13,13.88888889,2.63108916,1,0,0,1
88,43,4000,1,0,0,1,14,4,1.386294361,0,0,0,0
88,41,31000,1,1,0,0,11,14.90384615,2.701619311,1,0,0,0
88,39,37000,1,1,0,0,14,17.78846154,2.878550019,0,0,0,0
88,41,31000,1,1,0,0,6,24.21875,3.187127127,0,0,0,0
88,36,34000,0,0,1,0,12,16.34615385,2.793992631,1,1,0,0
88,35,1099999,1,0,0,1,13,400,5.991464547,0,0,0,0
88,41,155000,0,0,0,0,18,66.23931624,4.193274188,0,0,0,0
88,40,108000,0,0,1,0,18,51.92307692,3.949763333,0,0,0,1
88,38,72000,0,0,1,0,18,34.61538462,3.544298225,1,1,0,0
88,36,16000,1,1,0,0,6,17.39130435,2.855970331,1,0,0,0
88,40,350000,0,0,0,0,16,168.2692308,5.125565261,1,0,0,0
88,42,23798,0,0,0,0,13,37.184375,3.615888646,1,0,0,0
88,43,14000,1,1,0,0,12,4,1.386294361,0,0,0,0
88,37,26000,0,0,0,0,11,14.28571429,2.659260037,0,0,0,0
88,36,10200,0,0,1,0,13,7.285714286,1.985915484,0,0,0,0
88,41,18000,0,1,0,0,11,8.653846154,2.158003864,0,0,0,0
88,44,10000,1,1,0,0,12,4.807692308,1.570217199,1,0,0,0
88,42,65000,0,0,0,0,18,27.77777778,3.324236341,0,0,0,1
88,36,60000,0,1,0,0,20,25.64102564,3.244193633,1,0,1,0
88,42,17000,0,0,1,0,14,10.21634615,2.323989002,0,1,0,0
88,40,32000,1,1,0,0,12,15.38461538,2.733368009,1,0,0,0
88,43,100000,0,0,0,0,16,32.05128205,3.467337184,0,0,0,0
88,41,40000,1,1,0,0,14,19.23076923,2.95651156,0,0,0,0
88,36,3400,0,0,0,0,12,14.16666667,2.650891787,1,0,0,0
88,36,7200,0,0,0,0,16,6.923076923,1.934860313,0,0,0,0
88,41,1600,0,1,0,0,12,10,2.302585093,1,0,0,0
88,41,20000,0,1,0,0,12,9.615384615,2.26336438,1,0,0,0
88,41,1600,0,1,0,0,12,10,2.302585093,1,0,0,0
88,41,20000,0,1,0,0,12,9.615384615,2.26336438,1,0,0,0
88,37,30000,0,0,0,0,11,14.42307692,2.668829488,1,0,0,0
88,38,6240,0,1,0,0,13,5,1.609437912,1,0,0,0
88,40,29000,1,0,0,0,13,13.94230769,2.634927936,0,0,0,0
88,42,60000,0,0,0,0,18,32.43243243,3.479158923,1,0,0,1
88,35,16000,1,1,0,0,13,12.6984127,2.541477001,1,0,0,0
88,41,35000,1,1,0,0,8,31.25,3.442019376,0,0,0,0
88,35,70000,0,0,0,0,14,37.39316239,3.621487864,1,0,0,0
88,43,25000,0,0,0,0,12,12.01923077,2.486507931,1,0,1,0
88,38,11000,1,1,0,0,12,17.85714286,2.882403588,0,0,0,0
88,44,17000,1,1,0,0,8,18.68131868,2.927524024,1,0,0,0
88,38,100000,0,0,0,0,18,38.46153846,3.649658741,0,0,0,0
88,42,70000,0,0,0,0,16,26.92307692,3.292983797,0,0,0,0
88,42,41235,1,1,0,0,9,19.82451923,2.986919517,1,0,0,0
88,35,53000,0,0,0,0,13,25.48076923,3.23792402,1,0,0,0
88,41,55000,0,0,0,0,14,35.25641026,3.562647364,0,0,0,0
88,42,100000,0,0,0,0,18,38.46153846,3.649658741,1,0,0,0
88,42,110000,0,0,0,0,16,52.88461538,3.968112472,0,1,0,0
88,44,5000,0,0,0,0,13,9.615384615,2.26336438,1,0,0,0
88,43,35002,0,0,0,0,14,16.82788462,2.823037309,1,0,0,0
88,36,24000,0,0,0,0,13,11.53846154,2.445685937,1,0,0,0
88,37,35000,0,0,0,0,16,17.5,2.862200881,1,0,0,0
88,36,120000,0,0,0,0,16,51.28205128,3.937340813,0,0,0,0
88,37,52000,0,0,0,0,16,25,3.218875825,1,0,1,0
88,44,90000,0,0,0,0,16,43.26923077,3.767441777,0,0,0,0
88,36,20000,0,0,0,0,12,9.615384615,2.26336438,1,0,0,0
88,38,70000,0,0,0,0,13,33.65384615,3.516127348,0,0,0,0
88,43,80000,0,0,0,0,12,30.76923077,3.42651519,0,0,0,0
88,41,26000,0,0,0,0,14,12.5,2.525728644,1,0,0,0
88,41,65000,0,1,0,0,13,39.0625,3.665162927,0,0,0,0
88,37,21000,0,0,0,0,12,16.15384615,2.782158173,1,0,0,0
88,39,17940,1,1,0,0,10,8.625,2.154664963,1,0,0,0
88,37,2300,1,1,0,0,9,10.45454545,2.347036856,0,0,0,0
88,38,125000,0,0,0,0,16,48.07692308,3.872802292,0,0,0,0
88,42,200000,0,0,0,0,20,106.8376068,4.671309988,0,0,0,0
88,39,25000,0,0,0,0,13,12.01923077,2.486507931,1,0,0,0
88,43,15000,1,0,0,1,10,7.211538462,1.975682307,0,0,0,0
88,39,7500,1,1,0,0,3,8.333333333,2.120263536,0,0,0,0
88,38,65000,0,0,0,0,13,31.25,3.442019376,0,0,0,0
88,39,10000,1,1,0,0,16,5.827505828,1.762589092,0,0,0,0
88,43,20000,1,1,0,0,9,9.615384615,2.26336438,1,0,0,0
88,40,20000,1,1,0,0,12,7.692307692,2.040220829,1,0,0,0
88,38,19000,1,1,0,0,6,12.17948718,2.499753158,0,0,0,0
88,42,92000,0,0,0,0,18,38.33333333,3.64631984,1,0,0,1
88,42,90000,0,0,0,0,16,34.61538462,3.544298225,0,0,0,0
88,43,12375,0,0,0,0,14,51.5625,3.942794664,0,0,0,0
88,35,41000,0,0,0,0,10,11.26373626,2.421588385,0,0,0,0
88,35,48000,0,0,0,0,18,23.07692308,3.138833117,0,0,0,0
88,44,96000,0,0,0,0,18,41.02564103,3.714197262,1,0,0,1
88,36,17500,0,0,0,0,12,7.478632479,2.012049952,1,0,0,1
88,40,8000,1,1,0,0,11,10.25641026,2.327902901,0,0,0,0
88,40,66000,0,0,0,0,16,29.93197279,3.398927233,0,0,0,0
88,40,6000,1,1,0,0,12,9.375,2.238046572,0,0,0,0
91,43,64800,0,0,0,0,16,34.61538462,3.544298225,0,0,0,0
91,40,2000,1,1,0,0,3,4,1.386294361,0,0,0,0
91,41,50000,0,0,0,0,12,21.36752137,3.061872076,0,0,0,0
91,36,46000,0,0,0,0,14,23.90852391,3.174235044,0,0,0,0
91,37,62002,0,0,0,0,18,38.75125,3.657163013,1,0,1,0
91,40,40000,1,1,0,0,6,19.23076923,2.95651156,0,0,0,0
91,40,2000,1,1,0,0,6,4,1.386294361,0,0,0,0
91,38,32000,0,0,0,0,13,16.21073961,2.785673962,0,0,0,0
91,42,15000,0,0,0,0,12,7.211538462,1.975682307,0,0,0,0
91,41,3463,0,0,0,0,12,5.01884058,1.613198947,1,0,0,0
91,41,20000,0,0,0,0,14,10.68376068,2.368724895,1,0,1,0
91,43,36000,0,0,0,0,13,15.73426573,2.755840865,0,0,0,0
91,44,92000,0,0,0,0,18,32.16783217,3.470966952,0,0,0,1
91,38,12000,0,0,0,0,13,5.769230769,1.752538756,0,0,0,0
91,38,46000,0,0,0,0,16,22.11538462,3.096273503,1,0,0,1
91,37,38000,0,0,0,0,13,18.26923077,2.905218266,0,0,0,0
91,41,15000,0,0,0,0,18,9.615384615,2.26336438,1,0,0,0
91,40,7000,0,0,1,0,13,50,3.912023005,0,0,0,0
91,35,4000,0,0,0,0,10,4,1.386294361,1,0,0,0
91,37,110700,0,0,0,0,18,74.7972973,4.314781752,0,0,1,0
91,42,47000,0,0,0,0,16,22.59615385,3.117779708,0,0,0,0
91,35,59000,0,0,0,0,14,27.01465201,3.296379386,0,0,0,0
91,37,16000,0,0,0,0,13,72.72727273,4.286716455,1,0,0,0
91,39,35000,0,0,0,0,12,11.21794872,2.41751506,0,0,0,0
91,42,32000,0,0,0,0,12,13.67521368,2.615584973,0,0,0,0
91,39,38000,0,0,0,0,12,16.23931624,2.78743523,0,0,0,0
91,43,98000,0,0,0,0,14,40.96989967,3.712837643,0,0,0,0
91,42,28000,0,0,0,0,12,26.92307692,3.292983797,1,0,0,0
91,42,55000,0,0,0,0,12,22.44897959,3.111245161,0,0,0,0
91,42,35000,0,0,0,0,14,24.92877493,3.216022756,1,0,0,0
91,35,67384,0,0,0,0,18,42.115,3.740403972,1,0,0,1
91,38,125000,0,0,0,0,16,63.13131313,4.145216893,0,0,0,0
91,36,71000,0,0,0,0,18,31.55555556,3.451749661,0,0,0,1
91,39,95000,0,0,0,0,13,45.67307692,3.821508998,0,0,1,0
91,41,45000,0,0,0,0,18,19.23076923,2.95651156,1,0,0,1
91,40,21000,0,0,0,0,14,9.615384615,2.26336438,0,0,0,0
91,43,42000,0,0,1,0,10,20.19230769,3.005301725,0,0,0,0
91,43,21500,0,0,0,0,14,12.92067308,2.558828593,1,0,1,0
91,39,29000,0,0,0,0,12,17.42788462,2.858071488,1,0,0,0
91,35,13600,0,0,0,0,12,9.51048951,2.252395348,0,0,0,0
91,42,55000,0,0,0,0,16,26.44230769,3.274965292,0,0,0,0
91,44,38000,0,0,0,0,12,19,2.944438979,0,0,0,0
91,38,85000,0,0,0,0,14,40.86538462,3.710283363,1,0,0,0
91,35,35000,0,0,0,0,11,16.82692308,2.822980168,0,0,0,0
91,44,30000,0,0,0,0,13,18.02884615,2.891973039,1,0,0,0
91,44,70000,0,0,0,0,13,28.04487179,3.333805792,0,0,0,1
91,43,43158,0,0,0,0,12,20.74903846,3.032499906,1,1,0,0
91,41,45000,0,0,0,0,13,14.42307692,2.668829488,0,1,0,0
91,37,45000,0,0,0,0,14,19.23076923,2.95651156,1,1,0,0
91,37,65000,0,0,0,0,14,12.62626263,2.53577898,0,1,0,0
91,37,45000,0,0,0,0,13,17.30769231,2.851151045,0,1,0,0
91,42,64000,0,0,0,0,13,27.35042735,3.308732154,0,0,0,0
91,43,48000,0,0,0,0,13,18.46153846,2.915689566,1,1,0,0
91,43,15000,1,1,0,0,3,10.20408163,2.3227878,1,0,0,0
91,44,46800,0,0,0,0,12,22.5,3.113515309,1,0,0,0
91,37,16800,0,0,0,0,12,8.076923077,2.089010993,1,0,0,0
91,36,94000,0,0,0,0,13,45.19230769,3.810926889,0,0,0,1
91,36,60000,0,0,0,0,14,23.07692308,3.138833117,0,0,0,0
91,43,40000,0,0,0,0,14,15.38461538,2.733368009,1,0,0,0
91,40,22000,1,1,0,0,8,18.33333333,2.908720897,1,0,0,0
91,41,39000,1,1,0,0,6,19.89795918,2.990617173,0,0,0,0
91,44,13000,1,1,0,0,3,8.125,2.094945728,0,0,0,0
91,43,4000,1,1,0,0,3,9.615384615,2.26336438,1,0,0,0
91,35,31000,1,1,0,0,13,16.14583333,2.781662018,1,0,1,0
91,39,1300,0,0,0,0,12,13,2.564949357,1,0,0,0
91,43,155000,0,0,0,0,13,74.51923077,4.311057223,0,0,0,0
91,37,72000,0,1,0,0,12,34.61538462,3.544298225,1,0,0,0
91,42,65000,0,0,0,0,12,31.25,3.442019376,0,0,0,0
91,40,12000,1,1,0,0,10,14.28571429,2.659260037,0,0,0,0
91,40,20000,1,1,0,0,6,10.41666667,2.343407088,0,0,0,0
91,40,17000,1,1,0,0,9,8.173076923,2.10084545,1,0,0,0
91,40,48000,0,0,0,0,14,23.07692308,3.138833117,1,0,0,0
91,43,98000,0,0,0,0,16,28.99408284,3.367091769,0,0,0,0
91,35,6500,0,0,0,0,13,26,3.258096538,1,0,0,0
91,37,14300,0,0,0,0,13,11,2.397895273,1,0,0,0
91,42,47000,0,0,0,0,12,20.08547009,2.999996672,0,0,0,0
91,43,38000,0,0,0,0,12,18.26923077,2.905218266,0,0,0,0
91,44,70002,0,0,0,0,16,33.65480769,3.516155919,1,0,0,0
91,43,100000,0,0,0,0,13,48.07692308,3.872802292,0,0,0,0
91,35,50000,0,0,0,0,20,38.75968992,3.657380787,1,0,0,0
91,44,45000,0,0,0,0,13,24.72527473,3.207825989,1,0,0,0
91,44,86000,0,0,0,0,16,41.34615385,3.721979403,1,1,0,0
91,43,1500,0,0,0,0,13,4,1.386294361,1,0,0,0
91,38,55000,0,0,0,0,12,26.44230769,3.274965292,0,0,0,0
91,44,80000,0,0,0,0,16,27.97202797,3.33120501,0,1,0,0
91,42,90000,0,0,0,0,16,31.46853147,3.448988045,0,0,0,0
91,39,72000,0,0,0,0,16,25.17482517,3.225844494,0,1,0,0
91,40,31266,0,0,0,0,16,21.12567568,3.050489157,1,0,0,0
91,44,95000,0,0,0,0,14,40.5982906,3.703725962,0,1,0,0
91,35,95000,0,0,0,0,18,45.67307692,3.821508998,0,1,0,0
91,35,35000,1,0,0,0,20,44.87179487,3.803809421,1,0,0,0
91,44,112000,0,0,0,0,20,43.07692308,3.762987426,1,0,0,0
91,41,260000,0,0,0,0,16,100,4.605170186,0,0,0,0
91,42,52000,0,0,0,0,16,22.22222222,3.101092789,0,0,0,0
91,41,25000,0,0,0,0,16,13.73626374,2.620039324,1,0,0,0
91,43,80000,1,0,0,0,16,38.46153846,3.649658741,1,0,0,0
91,43,85000,0,0,0,0,16,40.86538462,3.710283363,0,0,0,1
91,41,22000,0,0,0,0,16,21.15384615,3.05182174,1,0,0,0
91,41,77000,1,0,0,1,16,37.01923077,3.611437528,0,0,0,0
91,43,35000,0,0,0,0,12,17.94871795,2.887518689,0,0,0,0
91,39,45000,0,0,0,0,12,19.23076923,2.95651156,1,0,0,0
91,35,12000,0,1,0,0,14,16.66666667,2.813410717,1,0,0,1
91,35,2750,0,0,0,0,14,6.547619048,1.879101479,1,0,0,0
91,42,67000,0,0,0,0,12,32.21153846,3.472324726,1,0,0,0
91,40,30000,0,0,1,0,12,14.42307692,2.668829488,0,0,0,0
91,39,48000,1,0,0,1,12,23.07692308,3.138833117,0,0,1,0
91,42,1920,0,1,0,0,13,6,1.791759469,1,0,0,0
91,37,1572,1,1,0,0,14,6.55,1.87946505,0,0,0,0
91,36,24000,1,1,0,0,12,11.53846154,2.445685937,0,0,0,0
91,35,12950,1,1,0,0,14,10,2.302585093,0,0,0,0
91,43,62000,0,0,0,0,18,26.4957265,3.276983456,1,0,0,1
91,43,115000,0,0,0,0,20,49.14529915,3.894781199,0,1,0,0
91,43,24000,0,0,0,0,12,11.53846154,2.445685937,0,0,0,0
91,38,19000,0,0,0,0,12,9.134615385,2.212071085,0,0,0,0
91,40,37440,1,0,1,0,14,13.34759358,2.591336113,0,0,0,0
91,44,61000,0,0,1,0,12,29.32692308,3.37850597,0,1,0,0
91,44,83000,0,0,0,0,14,31.92307692,3.463329163,1,0,0,0
91,44,7000,0,0,0,0,13,7.291666667,1.986732144,1,0,1,0
91,44,17680,0,0,0,0,16,13,2.564949357,0,0,0,0
91,41,7000,0,0,0,0,12,14.58333333,2.679879324,0,0,0,0
91,35,38000,0,0,0,0,12,18.26923077,2.905218266,1,0,0,0
91,37,42000,0,0,0,0,13,26.31578947,3.270169119,0,0,0,0
91,40,60000,0,0,0,0,13,28.84615385,3.361976669,0,0,0,0
91,38,12000,0,0,0,0,14,14.42307692,2.668829488,1,0,0,0
91,35,53000,0,0,0,0,12,25.48076923,3.23792402,0,0,0,0
91,42,35000,0,0,0,0,18,11.45662848,2.438568469,0,0,0,0
91,42,85000,0,0,0,0,16,40.86538462,3.710283363,1,0,0,0
91,37,9012,1,1,1,0,6,9.3875,2.239379017,1,0,0,0
91,44,85000,0,0,0,0,12,38.91941392,3.661493199,0,0,0,1
91,38,33600,0,0,0,0,16,11.74825175,2.463704442,1,0,0,0
91,35,55000,0,0,0,0,16,26.44230769,3.274965292,0,0,0,0
91,38,56000,0,1,0,0,13,15.38461538,2.733368009,0,0,0,0
91,37,12000,1,1,0,0,12,5.769230769,1.752538756,0,0,0,0
91,43,9000,0,0,0,0,13,4.326923077,1.464856684,1,0,0,0
91,38,44000,1,1,0,0,12,21.15384615,3.05182174,0,0,0,0
91,37,10000,1,1,0,0,9,7.692307692,2.040220829,0,0,0,0
91,35,20000,1,1,0,0,9,10.98901099,2.396895772,1,0,0,0
91,44,65000,1,0,0,0,16,41.66666667,3.729701449,1,0,0,0
91,44,57000,0,0,0,0,18,27.40384615,3.310683374,1,0,1,0
91,38,50000,0,0,0,0,14,24.03846154,3.179655112,0,0,0,0
91,40,73000,0,0,0,0,12,23.3974359,3.152626439,0,0,0,0
91,35,47600,0,0,0,0,14,22.88461538,3.130464868,0,0,1,0
91,35,24000,0,0,0,0,13,20,2.995732274,1,0,0,1
91,43,1500,1,1,0,0,9,6.25,1.832581464,0,0,0,0
91,43,40000,0,0,0,0,18,19.23076923,2.95651156,1,0,0,0
91,38,27000,0,0,0,0,12,12.98076923,2.563468972,1,0,0,0
91,39,40000,0,0,0,0,16,19.23076923,2.95651156,1,0,0,0
91,36,8960,1,0,0,0,14,4.307692308,1.460402333,1,0,0,0
91,40,22000,1,1,0,0,12,10.57692308,2.35867456,0,0,0,0
91,38,6000,0,1,0,0,12,37.5,3.624340933,1,0,0,0
91,35,120000,0,0,0,0,16,57.69230769,4.055123849,0,0,0,0
91,38,85000,1,0,0,0,14,32.69230769,3.487139811,0,0,0,0
91,42,50000,1,0,0,0,14,24.03846154,3.179655112,1,0,0,0
91,44,70000,0,0,0,0,20,33.65384615,3.516127348,1,0,0,0
91,43,30000,1,0,0,0,18,10.48951049,2.350375757,0,0,0,0
91,42,96000,1,0,0,0,18,46.15384615,3.831980298,1,0,0,0
91,40,42000,0,0,0,0,12,30,3.401197382,0,0,0,0
91,43,557000,1,0,0,0,18,238.034188,5.472414311,0,0,0,0
91,43,77000,0,0,0,0,16,61.69871795,4.122263152,1,0,1,0
91,35,50000,0,0,0,0,16,50,3.912023005,0,0,0,0
91,44,60000,0,1,0,0,16,28.84615385,3.361976669,1,0,0,0
91,43,14560,1,0,0,1,13,7,1.945910149,1,0,0,0
91,38,64704,1,0,0,1,18,31.10769231,3.43745513,0,0,0,0
91,35,10000,1,0,0,1,16,7.8125,2.055725015,1,0,0,0
91,37,34000,0,1,0,0,8,10.8974359,2.388527523,0,0,0,0
91,43,15000,0,1,0,0,14,25,3.218875825,1,0,0,0
91,40,15000,0,0,0,0,18,19.23076923,2.95651156,0,0,0,0
91,42,400,0,0,0,0,18,10,2.302585093,1,0,0,0
91,39,55000,1,0,0,1,13,26.44230769,3.274965292,1,0,0,0
91,37,110000,0,0,0,0,14,35.25641026,3.562647364,0,0,0,0
91,42,65000,0,0,0,0,18,25,3.218875825,0,0,0,1
91,35,66000,0,0,0,0,18,31.73076923,3.457286848,1,0,0,0
91,43,48000,0,0,0,0,18,24,3.17805383,0,0,0,0
91,35,39000,0,0,0,0,16,18.75,2.931193752,1,0,0,0
91,43,48000,0,0,0,0,12,23.07692308,3.138833117,0,0,0,0
91,42,12500,0,0,0,0,13,12.01923077,2.486507931,1,0,0,0
91,37,60000,0,0,0,0,12,14.42307692,2.668829488,0,0,0,0
91,38,22000,0,0,0,0,12,16.92307692,2.828678189,1,0,0,0
91,39,64000,0,0,0,0,14,27.35042735,3.308732154,1,0,0,0
91,40,140000,1,0,0,1,16,67.30769231,4.209274529,1,0,0,0
91,36,1400,1,0,1,0,13,7,1.945910149,0,0,0,0
91,36,100000,0,0,0,0,18,48.07692308,3.872802292,0,0,0,0
91,40,40000,0,0,0,0,16,17.09401709,2.838728525,1,0,0,0
91,38,45000,0,0,0,0,16,21.63461538,3.074294596,1,0,0,0
91,36,36000,1,0,0,1,14,17.30769231,2.851151045,1,0,0,0
91,37,34000,0,0,0,1,13,14.52991453,2.676209595,0,0,0,0
91,42,20000,0,1,0,0,12,7.692307692,2.040220829,1,0,0,0
91,41,85000,0,0,0,0,16,32.69230769,3.487139811,0,0,0,1
91,38,20000,0,1,0,0,13,19.23076923,2.95651156,1,0,0,0
91,35,110000,1,0,0,0,18,52.88461538,3.968112472,0,0,0,0
91,36,300000,1,1,0,0,13,104.8951049,4.65296085,0,0,0,0
91,42,35000,0,0,1,0,12,15.2972028,2.727669988,0,0,0,0
91,43,25480,1,0,0,0,14,14,2.63905733,1,0,0,0
91,40,35000,1,0,0,0,20,33.65384615,3.516127348,0,0,0,0
91,36,40000,0,0,0,0,16,19.23076923,2.95651156,1,0,0,0
91,37,50000,0,0,0,0,18,44.64285714,3.79869432,1,0,1,0
91,37,120000,0,1,0,0,16,38.46153846,3.649658741,0,0,0,0
91,41,66000,0,0,0,0,16,29.93197279,3.398927233,0,0,0,0
91,41,4800,0,0,0,0,16,18.75,2.931193752,1,0,0,0
91,44,95000,0,0,0,0,11,19.23076923,2.95651156,0,0,0,0
91,40,92000,0,0,0,0,18,44.23076923,3.789420683,0,0,0,0
91,44,55000,0,0,0,0,12,26.44230769,3.274965292,0,0,0,0
91,36,33086,1,1,0,0,16,15.90673077,2.766742338,1,0,0,0
91,40,30000,1,0,0,1,12,14.42307692,2.668829488,0,0,0,0
91,42,95000,0,0,0,0,9,45.67307692,3.821508998,0,0,0,0
91,42,88000,0,0,0,0,13,33.84615385,3.521825369,0,0,0,0
91,44,182000,1,1,0,0,14,53.06122449,3.971446426,0,0,0,0
91,44,7000,0,0,0,0,12,21.875,3.085344432,0,0,0,0
91,37,235000,0,0,0,1,16,112.9807692,4.72721762,0,0,0,0
91,40,58000,1,0,0,1,16,27.88461538,3.328075117,0,0,0,0
91,41,500000,1,0,0,0,18,240.3846154,5.482240205,1,0,0,0
91,39,150000,1,0,0,0,16,57.69230769,4.055123849,0,0,0,0
91,42,112666,0,0,0,0,16,43.33307692,3.768916245,0,0,0,0
91,41,130000,0,0,0,0,18,62.5,4.135166557,1,0,0,0
91,36,1000,0,0,0,0,18,7.407407407,2.002480501,0,0,1,0
91,36,12000,1,0,0,1,6,7.692307692,2.040220829,1,0,0,0
91,38,6000,1,0,0,1,8,8.333333333,2.120263536,0,0,0,0
91,44,6000,0,0,0,0,11,4,1.386294361,0,0,0,0
91,42,2000,0,0,0,0,12,4,1.386294361,1,0,0,0
91,40,55000,0,0,0,0,13,21.15384615,3.05182174,1,0,0,0
91,39,39950,0,0,0,0,13,17.07264957,2.837477743,0,0,0,0
91,40,26000,1,0,0,0,12,12.5,2.525728644,1,0,0,0
